fold_id,original_feature,feature_group,gain_importance,split_importance
11,district_median_price_365d,time_aware_market,963477.6934204102,421.0
11,district_price_change_180_365,time_aware_market,629427.6252441406,409.0
11,district_type_count_180d,time_aware_market,627565.7220916748,382.0
11,district_type_median_price_180d,time_aware_market,641176.9246063232,361.0
11,district_type_median_price_365d,time_aware_market,503497.35610961914,282.0
11,district_type_price_change_180_365,time_aware_market,651545.2347564697,445.0
11,emb_1095d_count,embedding_comparable,0.0,0.0
11,emb_1095d_max_similarity,embedding_comparable,519029.59857177734,283.0
11,emb_1095d_mean_price,embedding_comparable,4962818.741241455,362.0
11,emb_1095d_mean_similarity,embedding_comparable,414603.7239074707,231.0
11,emb_1095d_median_age_diff,embedding_comparable,933416.7647705078,504.0
11,emb_1095d_median_area_diff_pct,embedding_comparable,783214.3770599365,430.0
11,emb_1095d_median_days_diff,embedding_comparable,627736.4301147461,408.0
11,emb_1095d_median_price,embedding_comparable,2577368.944152832,347.0
11,emb_1095d_median_similarity,embedding_comparable,404544.09970092773,248.0
11,emb_1095d_nearest_price,embedding_comparable,4593951.737213135,593.0
11,emb_1095d_std_price,embedding_comparable,1038533.528213501,576.0
11,emb_1095d_weighted_mean_price,embedding_comparable,8320118.006286621,195.0
11,emb_730d_count,embedding_comparable,0.0,0.0
11,emb_730d_max_similarity,embedding_comparable,545931.7583618164,294.0
11,emb_730d_mean_price,embedding_comparable,3505938.3228149414,289.0
11,emb_730d_mean_similarity,embedding_comparable,414325.45330810547,224.0
11,emb_730d_median_age_diff,embedding_comparable,1045062.5687255859,476.0
11,emb_730d_median_area_diff_pct,embedding_comparable,806850.424987793,448.0
11,emb_730d_median_days_diff,embedding_comparable,685150.5212860107,455.0
11,emb_730d_median_price,embedding_comparable,566640.5897521973,304.0
11,emb_730d_median_similarity,embedding_comparable,427743.69638061523,272.0
11,emb_730d_nearest_price,embedding_comparable,1753758.5124206543,411.0
11,emb_730d_std_price,embedding_comparable,1169933.3022460938,561.0
11,emb_730d_weighted_mean_price,embedding_comparable,5669251.642578125,132.0
11,floor,basic_housing,4298025.06690979,642.0
11,floor_ratio,basic_housing,649666.0888519287,386.0
11,has_elevator,basic_housing,122450.35986328125,23.0
11,has_management,basic_housing,114360.98449707031,39.0
11,has_parking,basic_housing,789277.5882568359,111.0
11,is_basement,basic_housing,0.0,0.0
11,land_area_m2,basic_housing,2611476.9890441895,1079.0
11,living_rooms,basic_housing,495774.16912841797,192.0
11,main_building_area_m2,basic_housing,1799748.0513763428,808.0
11,main_building_area_ping,basic_housing,375128.28466796875,167.0
11,main_use_missing,note_or_quality_flags,105129.02868652344,40.0
11,material,location_time,525914.4163970947,233.0
11,multi_floor,basic_housing,197152.2012939453,77.0
11,parking_area_m2,basic_housing,2393381.677871704,709.0
11,physical_condition_flag,note_or_quality_flags,437982.93572998047,109.0
11,renovation_flag,note_or_quality_flags,44871.81997680664,45.0
11,rooms,basic_housing,1486292.0010681152,355.0
11,total_floor,basic_housing,2244402.6783447266,671.0
11,trade_month,location_time,199820.07131958008,139.0
11,trade_quarter,location_time,92831.48043823242,77.0
11,trade_year,location_time,167723.25048828125,90.0
11,trade_yq,location_time,209375.515625,140.0
12,auxiliary_area_m2,basic_housing,1933977.0386810303,719.0
12,balcony_area_m2,basic_housing,1166213.7472839355,596.0
12,bathrooms,basic_housing,284346.89416503906,153.0
12,broad_note_flag,note_or_quality_flags,132851.46621704102,56.0
12,building_age,basic_housing,5820028.329421997,1579.0
12,building_age_missing,basic_housing,90165.71746826172,34.0
12,building_area_m2,basic_housing,1869617.0158996582,811.0
12,building_area_ping,basic_housing,453882.57942199707,162.0
12,building_type,location_time,123057.14057922363,73.0
12,comp_365d_count,rule_based_comparable,0.0,0.0
12,comp_365d_mean_price,rule_based_comparable,502671.1423339844,295.0
12,comp_365d_median_age_diff,rule_based_comparable,833649.2050170898,450.0
12,comp_365d_median_area_diff_pct,rule_based_comparable,490413.6752624512,317.0
12,comp_365d_median_days_diff,rule_based_comparable,548369.1870422363,364.0
12,comp_365d_median_distance,rule_based_comparable,416748.60763549805,255.0
12,comp_365d_median_price,rule_based_comparable,471035.1911621094,266.0
12,comp_365d_nearest_distance,rule_based_comparable,636905.7355651855,395.0
12,comp_365d_nearest_price,rule_based_comparable,857628.8330230713,455.0
12,comp_365d_std_price,rule_based_comparable,977729.4788513184,491.0
12,comp_365d_weighted_mean_price,rule_based_comparable,12655735.510314941,240.0
12,comp_730d_count,rule_based_comparable,0.0,0.0
12,comp_730d_mean_price,rule_based_comparable,21498768.1590271,374.0
12,comp_730d_median_age_diff,rule_based_comparable,1352560.5033721924,598.0
12,comp_730d_median_area_diff_pct,rule_based_comparable,669362.0517730713,414.0
12,comp_730d_median_days_diff,rule_based_comparable,579325.0863647461,366.0
12,comp_730d_median_distance,rule_based_comparable,514231.3208618164,259.0
12,comp_730d_median_price,rule_based_comparable,1088787.4946289062,369.0
12,comp_730d_nearest_distance,rule_based_comparable,720593.2465820312,370.0
12,comp_730d_nearest_price,rule_based_comparable,2448908.3740386963,478.0
12,comp_730d_std_price,rule_based_comparable,1352434.9826965332,628.0
12,comp_730d_weighted_mean_price,rule_based_comparable,182905359.8977661,574.0
12,district,location_time,738160.4954223633,329.0
12,district_count_180d,time_aware_market,878534.4060668945,499.0
12,district_median_price_180d,time_aware_market,1065971.0681610107,456.0
12,district_median_price_365d,time_aware_market,1023778.4836273193,431.0
12,district_price_change_180_365,time_aware_market,663007.4301757812,413.0
12,district_type_count_180d,time_aware_market,613734.0520019531,349.0
12,district_type_median_price_180d,time_aware_market,651251.0971069336,349.0
12,district_type_median_price_365d,time_aware_market,571867.8890075684,326.0
12,district_type_price_change_180_365,time_aware_market,686000.4780731201,465.0
12,emb_1095d_count,embedding_comparable,0.0,0.0
12,emb_1095d_max_similarity,embedding_comparable,589178.5354003906,327.0
12,emb_1095d_mean_price,embedding_comparable,5595219.309173584,371.0
12,emb_1095d_mean_similarity,embedding_comparable,392821.6750793457,229.0
12,emb_1095d_median_age_diff,embedding_comparable,971632.1723327637,512.0
12,emb_1095d_median_area_diff_pct,embedding_comparable,703275.1543884277,403.0
12,emb_1095d_median_days_diff,embedding_comparable,685837.1806793213,461.0
12,emb_1095d_median_price,embedding_comparable,4207066.888763428,371.0
12,emb_1095d_median_similarity,embedding_comparable,405884.03775024414,233.0
12,emb_1095d_nearest_price,embedding_comparable,4817602.111450195,575.0
12,emb_1095d_std_price,embedding_comparable,1114207.5734558105,597.0
12,emb_1095d_weighted_mean_price,embedding_comparable,7887219.321716309,178.0
12,emb_730d_count,embedding_comparable,0.0,0.0
12,emb_730d_max_similarity,embedding_comparable,503678.8541870117,292.0
12,emb_730d_mean_price,embedding_comparable,2263472.184753418,309.0
12,emb_730d_mean_similarity,embedding_comparable,491523.1795654297,281.0
12,emb_730d_median_age_diff,embedding_comparable,920830.280670166,466.0
12,emb_730d_median_area_diff_pct,embedding_comparable,833089.581451416,455.0
12,emb_730d_median_days_diff,embedding_comparable,678218.9274902344,456.0
12,emb_730d_median_price,embedding_comparable,598194.3117370605,298.0
12,emb_730d_median_similarity,embedding_comparable,405431.739151001,260.0
12,emb_730d_nearest_price,embedding_comparable,1947158.810699463,444.0
12,emb_730d_std_price,embedding_comparable,1151979.9951782227,551.0
12,emb_730d_weighted_mean_price,embedding_comparable,4686310.776855469,110.0
12,floor,basic_housing,4418639.336135864,637.0
12,floor_ratio,basic_housing,723801.5272521973,385.0
12,has_elevator,basic_housing,242361.30389404297,41.0
12,has_management,basic_housing,139566.80224609375,43.0
12,has_parking,basic_housing,874012.6432495117,110.0
12,is_basement,basic_housing,0.0,0.0
12,land_area_m2,basic_housing,2497070.3613586426,1105.0
12,living_rooms,basic_housing,529381.5737762451,204.0
12,main_building_area_m2,basic_housing,1684883.7122192383,742.0
12,main_building_area_ping,basic_housing,363508.55014038086,160.0
12,main_use_missing,note_or_quality_flags,94778.67687988281,39.0
12,material,location_time,845809.1921081543,216.0
12,multi_floor,basic_housing,164445.0958251953,62.0
12,parking_area_m2,basic_housing,2362120.5394744873,743.0
12,physical_condition_flag,note_or_quality_flags,500836.5835571289,114.0
12,renovation_flag,note_or_quality_flags,39311.21594238281,46.0
12,rooms,basic_housing,1398822.4808807373,333.0
12,total_floor,basic_housing,2220915.872894287,665.0
12,trade_month,location_time,212771.30010986328,145.0
12,trade_quarter,location_time,77255.03518676758,53.0
12,trade_year,location_time,258906.71868896484,119.0
12,trade_yq,location_time,154953.8193359375,101.0
13,auxiliary_area_m2,basic_housing,1580141.401977539,614.0
13,balcony_area_m2,basic_housing,1139124.8004455566,595.0
13,bathrooms,basic_housing,252398.27836608887,144.0
13,broad_note_flag,note_or_quality_flags,109796.54885864258,53.0
13,building_age,basic_housing,5875276.947921753,1563.0
13,building_age_missing,basic_housing,79096.70812988281,25.0
13,building_area_m2,basic_housing,1848689.9250793457,795.0
13,building_area_ping,basic_housing,473110.02421569824,179.0
13,building_type,location_time,164537.50968933105,93.0
13,comp_365d_count,rule_based_comparable,0.0,0.0
13,comp_365d_mean_price,rule_based_comparable,2200210.667236328,293.0
13,comp_365d_median_age_diff,rule_based_comparable,872739.7038726807,542.0
13,comp_365d_median_area_diff_pct,rule_based_comparable,530033.4609375,360.0
13,comp_365d_median_days_diff,rule_based_comparable,580991.2382354736,378.0
13,comp_365d_median_distance,rule_based_comparable,546493.1884765625,310.0
13,comp_365d_median_price,rule_based_comparable,525558.4134216309,294.0
13,comp_365d_nearest_distance,rule_based_comparable,752772.5287475586,396.0
13,comp_365d_nearest_price,rule_based_comparable,821539.2228393555,455.0
13,comp_365d_std_price,rule_based_comparable,823809.2591552734,432.0
13,comp_365d_weighted_mean_price,rule_based_comparable,5992223.744766235,234.0
13,comp_730d_count,rule_based_comparable,0.0,0.0
13,comp_730d_mean_price,rule_based_comparable,25290416.69996643,325.0
13,comp_730d_median_age_diff,rule_based_comparable,1238766.4028625488,600.0
13,comp_730d_median_area_diff_pct,rule_based_comparable,659221.4458770752,397.0
13,comp_730d_median_days_diff,rule_based_comparable,658473.2590789795,411.0
13,comp_730d_median_distance,rule_based_comparable,611614.7121276855,329.0
13,comp_730d_median_price,rule_based_comparable,9728989.710037231,371.0
13,comp_730d_nearest_distance,rule_based_comparable,588003.0120544434,338.0
13,comp_730d_nearest_price,rule_based_comparable,2659191.3966827393,488.0
13,comp_730d_std_price,rule_based_comparable,1439478.2446899414,680.0
13,comp_730d_weighted_mean_price,rule_based_comparable,164701266.7015686,520.0
13,district,location_time,666925.1756591797,311.0
13,district_count_180d,time_aware_market,849906.8792572021,478.0
13,district_median_price_180d,time_aware_market,874132.0454864502,422.0
13,district_median_price_365d,time_aware_market,1140583.6184387207,467.0
13,district_price_change_180_365,time_aware_market,675247.7714233398,430.0
13,district_type_count_180d,time_aware_market,584413.6530456543,372.0
13,district_type_median_price_180d,time_aware_market,676016.6940917969,333.0
13,district_type_median_price_365d,time_aware_market,645150.7939758301,352.0
13,district_type_price_change_180_365,time_aware_market,657540.9226379395,448.0
13,emb_1095d_count,embedding_comparable,0.0,0.0
13,emb_1095d_max_similarity,embedding_comparable,583766.1081848145,320.0
13,emb_1095d_mean_price,embedding_comparable,7155963.133453369,356.0
13,emb_1095d_mean_similarity,embedding_comparable,423867.6809692383,252.0
13,emb_1095d_median_age_diff,embedding_comparable,955592.7483825684,521.0
13,emb_1095d_median_area_diff_pct,embedding_comparable,754101.474533081,429.0
13,emb_1095d_median_days_diff,embedding_comparable,675829.0935668945,421.0
13,emb_1095d_median_price,embedding_comparable,2611188.642578125,387.0
13,emb_1095d_median_similarity,embedding_comparable,413247.8163757324,262.0
13,emb_1095d_nearest_price,embedding_comparable,4362835.99407959,596.0
13,emb_1095d_std_price,embedding_comparable,872660.4212341309,543.0
13,emb_1095d_weighted_mean_price,embedding_comparable,8505921.71157837,177.0
13,emb_730d_count,embedding_comparable,0.0,0.0
13,emb_730d_max_similarity,embedding_comparable,502562.6518249512,308.0
13,emb_730d_mean_price,embedding_comparable,3191253.029083252,344.0
13,emb_730d_mean_similarity,embedding_comparable,382848.2817993164,231.0
13,emb_730d_median_age_diff,embedding_comparable,1145941.024383545,505.0
13,emb_730d_median_area_diff_pct,embedding_comparable,747307.8487854004,409.0
13,emb_730d_median_days_diff,embedding_comparable,698060.6501159668,480.0
13,emb_730d_median_price,embedding_comparable,748310.5131225586,331.0
13,emb_730d_median_similarity,embedding_comparable,378037.1013183594,266.0
13,emb_730d_nearest_price,embedding_comparable,1565893.085723877,461.0
13,emb_730d_std_price,embedding_comparable,1092346.5309753418,557.0
13,emb_730d_weighted_mean_price,embedding_comparable,3140656.026611328,145.0
13,floor,basic_housing,4179965.121734619,627.0
13,floor_ratio,basic_housing,718083.0774841309,358.0
13,has_elevator,basic_housing,165589.86962890625,32.0
13,has_management,basic_housing,130406.10314941406,44.0
13,has_parking,basic_housing,680145.4454956055,96.0
13,is_basement,basic_housing,0.0,0.0
13,land_area_m2,basic_housing,2304936.380340576,1018.0
13,living_rooms,basic_housing,565981.0414733887,231.0
13,main_building_area_m2,basic_housing,1925088.4925842285,786.0
13,main_building_area_ping,basic_housing,301325.8716888428,128.0
13,main_use_missing,note_or_quality_flags,139082.30419921875,44.0
13,material,location_time,938316.929901123,183.0
13,multi_floor,basic_housing,271826.73107910156,90.0
13,parking_area_m2,basic_housing,2080465.553527832,623.0
13,physical_condition_flag,note_or_quality_flags,561191.7013244629,133.0
13,renovation_flag,note_or_quality_flags,51892.29042053223,44.0
13,rooms,basic_housing,1077540.9476013184,315.0
13,total_floor,basic_housing,1859306.0602722168,635.0
13,trade_month,location_time,225589.87867736816,172.0
13,trade_quarter,location_time,123598.14151000977,71.0
13,trade_year,location_time,159321.73028564453,90.0
13,trade_yq,location_time,247859.48611450195,152.0
14,auxiliary_area_m2,basic_housing,1660878.3651733398,626.0
14,balcony_area_m2,basic_housing,1125943.641784668,601.0
14,bathrooms,basic_housing,321773.26806640625,146.0
14,broad_note_flag,note_or_quality_flags,109423.02673339844,55.0
14,building_age,basic_housing,5609068.545379639,1498.0
14,building_age_missing,basic_housing,83741.01940917969,25.0
14,building_area_m2,basic_housing,1802986.514755249,801.0
14,building_area_ping,basic_housing,555845.5934753418,184.0
14,building_type,location_time,150515.12754821777,102.0
14,comp_365d_count,rule_based_comparable,0.0,0.0
14,comp_365d_mean_price,rule_based_comparable,2069620.006286621,285.0
14,comp_365d_median_age_diff,rule_based_comparable,820075.2086791992,474.0
14,comp_365d_median_area_diff_pct,rule_based_comparable,476924.4842224121,303.0
14,comp_365d_median_days_diff,rule_based_comparable,599289.9553833008,392.0
14,comp_365d_median_distance,rule_based_comparable,490816.3256225586,307.0
14,comp_365d_median_price,rule_based_comparable,627768.0906677246,351.0
14,comp_365d_nearest_distance,rule_based_comparable,597273.5910949707,354.0
14,comp_365d_nearest_price,rule_based_comparable,821146.1692352295,471.0
14,comp_365d_std_price,rule_based_comparable,857815.3006896973,455.0
14,comp_365d_weighted_mean_price,rule_based_comparable,5890620.05317688,235.0
14,comp_730d_count,rule_based_comparable,0.0,0.0
14,comp_730d_mean_price,rule_based_comparable,24742668.241867065,333.0
14,comp_730d_median_age_diff,rule_based_comparable,1109730.2244262695,538.0
14,comp_730d_median_area_diff_pct,rule_based_comparable,618232.8278503418,369.0
14,comp_730d_median_days_diff,rule_based_comparable,574679.2960205078,389.0
14,comp_730d_median_distance,rule_based_comparable,544320.8091125488,309.0
14,comp_730d_median_price,rule_based_comparable,9596413.162612915,330.0
14,comp_730d_nearest_distance,rule_based_comparable,616773.8748474121,361.0
14,comp_730d_nearest_price,rule_based_comparable,2822203.710296631,497.0
14,comp_730d_std_price,rule_based_comparable,1406022.4302520752,691.0
14,comp_730d_weighted_mean_price,rule_based_comparable,161571468.00531006,515.0
14,district,location_time,715093.4504089355,364.0
14,district_count_180d,time_aware_market,862078.366897583,508.0
14,district_median_price_180d,time_aware_market,788017.3242645264,393.0
14,district_median_price_365d,time_aware_market,1025795.552947998,435.0
14,district_price_change_180_365,time_aware_market,731209.3863830566,453.0
14,district_type_count_180d,time_aware_market,606793.3238220215,346.0
14,district_type_median_price_180d,time_aware_market,552751.7437133789,302.0
14,district_type_median_price_365d,time_aware_market,612002.2313079834,319.0
14,district_type_price_change_180_365,time_aware_market,642720.294418335,441.0
14,emb_1095d_count,embedding_comparable,0.0,0.0
14,emb_1095d_max_similarity,embedding_comparable,657507.411315918,366.0
14,emb_1095d_mean_price,embedding_comparable,5142714.725784302,331.0
14,emb_1095d_mean_similarity,embedding_comparable,384729.1720275879,233.0
14,emb_1095d_median_age_diff,embedding_comparable,1017611.1382751465,545.0
14,emb_1095d_median_area_diff_pct,embedding_comparable,735684.3223876953,427.0
14,emb_1095d_median_days_diff,embedding_comparable,750877.8890075684,498.0
14,emb_1095d_median_price,embedding_comparable,3598508.4223327637,390.0
14,emb_1095d_median_similarity,embedding_comparable,352235.1315765381,229.0
14,emb_1095d_nearest_price,embedding_comparable,4156804.4297180176,563.0
14,emb_1095d_std_price,embedding_comparable,980398.4384765625,574.0
14,emb_1095d_weighted_mean_price,embedding_comparable,7377990.9326171875,182.0
14,emb_730d_count,embedding_comparable,0.0,0.0
14,emb_730d_max_similarity,embedding_comparable,573442.6891479492,342.0
14,emb_730d_mean_price,embedding_comparable,3811469.962890625,338.0
14,emb_730d_mean_similarity,embedding_comparable,430529.16015625,251.0
14,emb_730d_median_age_diff,embedding_comparable,1062136.5656433105,512.0
14,emb_730d_median_area_diff_pct,embedding_comparable,787200.4471740723,453.0
14,emb_730d_median_days_diff,embedding_comparable,681917.1760406494,471.0
14,emb_730d_median_price,embedding_comparable,579801.1549682617,323.0
14,emb_730d_median_similarity,embedding_comparable,374923.49966430664,232.0
14,emb_730d_nearest_price,embedding_comparable,1693749.1134033203,524.0
14,emb_730d_std_price,embedding_comparable,1097106.7895202637,568.0
14,emb_730d_weighted_mean_price,embedding_comparable,3867813.1266174316,137.0
14,floor,basic_housing,4251877.547668457,672.0
14,floor_ratio,basic_housing,633200.857925415,343.0
14,has_elevator,basic_housing,202392.1011352539,28.0
14,has_management,basic_housing,163950.49102783203,46.0
14,has_parking,basic_housing,696287.2169799805,98.0
14,is_basement,basic_housing,0.0,0.0
14,land_area_m2,basic_housing,2375513.699432373,1089.0
14,living_rooms,basic_housing,511028.99505615234,224.0
14,main_building_area_m2,basic_housing,1869161.2791900635,767.0
14,main_building_area_ping,basic_housing,385225.3364868164,152.0
14,main_use_missing,note_or_quality_flags,183564.1805419922,53.0
14,material,location_time,979780.3356323242,188.0
14,multi_floor,basic_housing,178585.8114013672,73.0
14,parking_area_m2,basic_housing,1721172.9700927734,591.0
14,physical_condition_flag,note_or_quality_flags,562837.8651428223,133.0
14,renovation_flag,note_or_quality_flags,37477.884185791016,41.0
14,rooms,basic_housing,1027602.8182373047,301.0
14,total_floor,basic_housing,1913605.390411377,662.0
14,trade_month,location_time,250129.41735839844,176.0
14,trade_quarter,location_time,90869.96484375,61.0
14,trade_year,location_time,151655.68481445312,83.0
14,trade_yq,location_time,283806.5813140869,172.0
15,auxiliary_area_m2,basic_housing,1990908.0112304688,695.0
15,balcony_area_m2,basic_housing,1209964.2825775146,637.0
15,bathrooms,basic_housing,321594.5927886963,157.0
15,broad_note_flag,note_or_quality_flags,137111.66329956055,59.0
15,building_age,basic_housing,5544455.567062378,1493.0
15,building_age_missing,basic_housing,145461.6870727539,48.0
15,building_area_m2,basic_housing,1915364.5534973145,803.0
15,building_area_ping,basic_housing,441826.65646362305,178.0
15,building_type,location_time,146551.78720092773,80.0
15,comp_365d_count,rule_based_comparable,0.0,0.0
15,comp_365d_mean_price,rule_based_comparable,437723.6375427246,246.0
15,comp_365d_median_age_diff,rule_based_comparable,804475.8047180176,463.0
15,comp_365d_median_area_diff_pct,rule_based_comparable,534872.0750579834,362.0
15,comp_365d_median_days_diff,rule_based_comparable,546260.3549041748,378.0
15,comp_365d_median_distance,rule_based_comparable,679053.072265625,370.0
15,comp_365d_median_price,rule_based_comparable,578317.0053405762,348.0
15,comp_365d_nearest_distance,rule_based_comparable,635226.3406677246,392.0
15,comp_365d_nearest_price,rule_based_comparable,814064.4720916748,462.0
15,comp_365d_std_price,rule_based_comparable,923841.4620361328,516.0
15,comp_365d_weighted_mean_price,rule_based_comparable,14141637.644836426,241.0
15,comp_730d_count,rule_based_comparable,0.0,0.0
15,comp_730d_mean_price,rule_based_comparable,17900417.13925171,332.0
15,comp_730d_median_age_diff,rule_based_comparable,1144999.7586364746,558.0
15,comp_730d_median_area_diff_pct,rule_based_comparable,561120.9612426758,371.0
15,comp_730d_median_days_diff,rule_based_comparable,649497.7530822754,422.0
15,comp_730d_median_distance,rule_based_comparable,660405.9535522461,350.0
15,comp_730d_median_price,rule_based_comparable,771687.3059387207,306.0
15,comp_730d_nearest_distance,rule_based_comparable,640497.3735351562,369.0
15,comp_730d_nearest_price,rule_based_comparable,2230094.883453369,513.0
15,comp_730d_std_price,rule_based_comparable,1219947.0252990723,600.0
15,comp_730d_weighted_mean_price,rule_based_comparable,172475783.18197632,546.0
15,district,location_time,657447.4317016602,317.0
15,district_count_180d,time_aware_market,844492.2554473877,462.0
15,district_median_price_180d,time_aware_market,856433.4171142578,396.0
15,district_median_price_365d,time_aware_market,1009424.7813110352,461.0
15,district_price_change_180_365,time_aware_market,835979.7325134277,517.0
15,district_type_count_180d,time_aware_market,741109.8063049316,382.0
15,district_type_median_price_180d,time_aware_market,604460.592376709,308.0
15,district_type_median_price_365d,time_aware_market,585979.8327636719,321.0
15,district_type_price_change_180_365,time_aware_market,606637.350402832,438.0
15,emb_1095d_count,embedding_comparable,0.0,0.0
15,emb_1095d_max_similarity,embedding_comparable,666271.2412719727,376.0
15,emb_1095d_mean_price,embedding_comparable,6561292.17074585,377.0
15,emb_1095d_mean_similarity,embedding_comparable,349307.42823791504,230.0
15,emb_1095d_median_age_diff,embedding_comparable,1036719.4718322754,557.0
15,emb_1095d_median_area_diff_pct,embedding_comparable,776355.4138336182,468.0
15,emb_1095d_median_days_diff,embedding_comparable,756856.5483703613,458.0
15,emb_1095d_median_price,embedding_comparable,4311943.005279541,376.0
15,emb_1095d_median_similarity,embedding_comparable,362574.8172149658,227.0
15,emb_1095d_nearest_price,embedding_comparable,4191072.1956481934,580.0
15,emb_1095d_std_price,embedding_comparable,865537.8282165527,488.0
15,emb_1095d_weighted_mean_price,embedding_comparable,3956203.462463379,166.0
15,emb_730d_count,embedding_comparable,0.0,0.0
15,emb_730d_max_similarity,embedding_comparable,617363.8630371094,350.0
15,emb_730d_mean_price,embedding_comparable,2716902.078979492,300.0
15,emb_730d_mean_similarity,embedding_comparable,364177.19216918945,214.0
15,emb_730d_median_age_diff,embedding_comparable,1038126.314743042,489.0
15,emb_730d_median_area_diff_pct,embedding_comparable,718737.5816955566,410.0
15,emb_730d_median_days_diff,embedding_comparable,661390.5428466797,448.0
15,emb_730d_median_price,embedding_comparable,835073.4567565918,291.0
15,emb_730d_median_similarity,embedding_comparable,449965.90463256836,273.0
15,emb_730d_nearest_price,embedding_comparable,1666064.9580078125,517.0
15,emb_730d_std_price,embedding_comparable,1096115.850769043,569.0
15,emb_730d_weighted_mean_price,embedding_comparable,3931859.370819092,165.0
15,floor,basic_housing,4025779.720062256,617.0
15,floor_ratio,basic_housing,626888.7301635742,343.0
15,has_elevator,basic_housing,229544.24243164062,38.0
15,has_management,basic_housing,149311.8472290039,42.0
15,has_parking,basic_housing,782741.4754638672,110.0
15,is_basement,basic_housing,0.0,0.0
15,land_area_m2,basic_housing,2438663.967437744,1037.0
15,living_rooms,basic_housing,492185.17471313477,234.0
15,main_building_area_m2,basic_housing,1889925.5553894043,772.0
15,main_building_area_ping,basic_housing,317489.1326904297,138.0
15,main_use_missing,note_or_quality_flags,176873.34826660156,57.0
15,material,location_time,768794.7883148193,160.0
15,multi_floor,basic_housing,216426.02319335938,73.0
15,parking_area_m2,basic_housing,1776349.1929016113,574.0
15,physical_condition_flag,note_or_quality_flags,572989.4716796875,135.0
15,renovation_flag,note_or_quality_flags,42165.61112976074,41.0
15,rooms,basic_housing,1058756.7888946533,271.0
15,total_floor,basic_housing,1942821.0931854248,671.0
15,trade_month,location_time,199023.46200561523,151.0
15,trade_quarter,location_time,106793.15930175781,70.0
15,trade_year,location_time,98987.8042602539,61.0
15,trade_yq,location_time,296544.01292419434,179.0
