id,transfer_id,source_release,source_order,source_file,source_folder,trade_date,address_raw,note_raw,unit_price_ping,unit_price_m2,district,trade_year,trade_month,trade_quarter,trade_ym,trade_yq,building_type,main_use,main_use_missing,material,building_age,building_area_m2,building_area_ping,main_building_area_m2,main_building_area_ping,auxiliary_area_m2,balcony_area_m2,land_area_m2,floor,total_floor,floor_ratio,is_basement,multi_floor,rooms,living_rooms,bathrooms,has_management,has_elevator,has_parking,parking_area_m2,total_price,total_price_wan,parking_price
RPPNMLTKMHIGFBA77EA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-27,臺北市大同區西寧北路１２６號四樓,,65.65950167,198620,大同區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,38.31895961670089,62.33,18.854825707055962,48.37,14.631925548697206,0.0,10.66,13.5,4.0,6.0,0.6666666666666666,0,0,2,1,1,1.0,1.0,0,0.0,12380000,1238.0,0
RPXNMLRKLHIGFAA08DA,1770,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-21,臺北市文山區忠順街一段４８巷５弄１０號二樓,,58.055535013000004,175618,文山區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,25.089664613278575,189.0,57.17250214396883,105.6,31.94400119790004,0.0,13.27,42.08,2.0,10.0,0.2,0,0,4,2,2,1.0,1.0,1,42.66,28200000,2820.0,2500000
RPPNMLRKMHIGFAA37DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-02,臺北市文山區興隆路二段７８巷４弄１９號二樓,,49.769254332,150552,文山區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,加強磚造,49.60438056125941,91.53,27.687826038293476,91.53,27.687826038293476,0.0,0.0,47.67,2.0,3.0,0.6666666666666666,0,1,3,2,1,0.0,0.0,0,0.0,13780000,1378.0,0
RPPNMLRKMHIGFBA57EA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-20,臺北市萬華區青年路２２號九樓,,61.0548737435,184691,萬華區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,35.93429158110883,101.25,30.628126148554728,69.33,20.972325786462214,0.0,9.48,21.6,9.0,12.0,0.75,0,0,3,2,2,1.0,1.0,0,0.0,18700000,1870.0,0
RPRNMLQKLHIGFCA57DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-19,臺北市中山區吉林路４４７巷１７號四樓,,51.97851044750001,157235,中山區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,38.652977412731005,128.47,38.862176457331614,100.75,30.476876142882855,0.0,16.82,30.61,4.0,5.0,0.8,0,0,3,2,2,0.0,0.0,0,0.0,20200000,2020.0,0
SPOOMLQJMHIGFBA37DA,1773,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-22,臺北市萬華區昆明街１４１號六樓之１２,,29.2466104735,88471,萬華區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,42.43668720054757,28.71,8.684775325679075,19.03,5.75657521587157,0.0,0.0,4.09,6.0,9.0,0.6666666666666666,0,0,1,1,1,1.0,1.0,0,0.0,2540000,254.0,0
RPOOMLQJMHIGFBA27DA,1774,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-22,臺北市萬華區昆明街１４１號四樓之７,,27.800329536,84096,萬華區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,42.43668720054757,28.42,8.597050322389387,17.08,5.166700193751256,0.0,0.0,4.03,4.0,9.0,0.4444444444444444,0,0,1,1,1,1.0,1.0,0,0.0,2390000,239.0,0
RPPNMLRKMHIGFCA57DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-24,臺北市中山區敬業三路１６２巷１３８號十一樓,陽台外推；,60.89090680750001,184195,中山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,22.65845311430527,155.26999999999998,46.96917676134412,77.31,23.386275876985344,0.0,8.22,47.09,11.0,12.0,0.9166666666666666,0,0,3,2,2,1.0,1.0,1,0.0,28600000,2860.0,0
RPQPMLLMLHIGFCA37DA,1778,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-12,臺北市內湖區麗山街３４８巷１２號四樓,陽台外推；,47.27768417750001,143015,內湖區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,41.14989733059548,126.56,38.28440143566505,97.35,29.4483761043141,0.0,16.18,32.05,4.0,5.0,0.8,0,0,3,2,2,0.0,0.0,0,0.0,18100000,1810.0,0
RPWOMLSLLHIGFEA68DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-16,臺北市士林區中山北路六段２３６巷９號十一樓之１,,115.791070038,350268,士林區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,0.8815879534565366,126.76,38.34490143793381,72.28,21.86470081992628,3.24,4.49,24.79,11.0,14.0,0.7857142857142857,0,0,3,2,2,1.0,1.0,0,0.0,44400000,4440.0,0
RPTOMLKLLHIGFBA27DA,1780,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-26,臺北市萬華區環河南路二段６１號七樓,,63.5659480295,192287,萬華區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,3.0444900752908968,93.61,28.317026061888477,52.66,15.929650597361896,3.31,4.11,9.96,7.0,15.0,0.4666666666666667,0,0,2,2,1,1.0,1.0,0,0.0,18000000,1800.0,0
RPROMLTJLHIGFDA97DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-23,臺北市信義區吳興街１１８巷１５弄１０號二樓,地下室儲藏空間。陽台外推；,75.672724435,228910,信義區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,36.13141683778234,64.13,19.39932572747471,51.41,15.551525583182208,0.0,8.13,21.0,2.0,4.0,0.5,0,0,2,2,1,0.0,0.0,0,0.0,14680000,1468.0,0
RPQOMLSKMHIGFCA87DA,1781,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-28,臺北市中山區錦州街３２號七樓之２,,59.641650656,180416,中山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,40.323066392881586,64.85,19.61712573564221,49.6,15.00400056265002,0.0,0.0,6.37,7.0,11.0,0.6363636363636364,0,0,3,2,2,1.0,1.0,0,0.0,11700000,1170.0,0
RPROMLOKMHIGFDA67DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-08,臺北市松山區南京東路四段１７１號六樓,陽台外推；,75.3530550255,227943,松山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,45.50034223134839,74.58,22.560450846016906,64.26,19.4386507289494,0.0,10.32,9.45,6.0,12.0,0.5,0,0,3,2,2,1.0,1.0,0,0.0,17000000,1700.0,0
RPXNMLMLLHIGFFA18DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-27,臺北市大安區安和路一段３７號二樓,,94.936194787,287182,大安區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,46.064339493497606,147.99,44.76697667876162,95.63,28.92807608480285,0.0,20.32,19.02,2.0,12.0,0.16666666666666666,0,0,3,2,1,1.0,1.0,0,0.0,42500000,4250.0,0
RPPNMLSJMHIGFAA37DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-24,臺北市文山區秀明路一段７９巷５弄１９號七樓之２,陽台外推；,55.1950392525,166965,文山區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,23.15400410677618,66.96000000000001,20.25540075957753,45.1,13.642750511603143,0.0,5.69,17.67,7.0,7.0,1.0,0,0,3,1,1,1.0,1.0,0,0.0,11180000,1118.0,0
RPSOMLKKLHIGFCA17DA,1784,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-17,臺北市中山區松江路１１８號十六樓之９,,164.47239052650002,497529,中山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼骨造,1.4674880219028064,91.05,27.542626032848474,54.28,16.419700615738773,0.0,2.95,5.79,16.0,24.0,0.6666666666666666,0,0,1,1,1,1.0,1.0,0,0.0,45300000,4530.0,0
RPTNMLRJLHIGFCA77DA,1785,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-12,臺北市內湖區江南街１１７巷８弄５號二樓,,96.62710381450002,292297,內湖區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,17.987679671457904,163.28,49.39220185220757,71.21,21.541025807788465,0.68,7.83,34.62,2.0,8.0,0.25,0,0,3,2,2,1.0,1.0,1,45.66,36880000,3688.0,2500000
RPPNMLSKMHIGFFA08EA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-26,臺北市大安區忠孝東路四段１１２號九樓,3建築物含有：約1坪左右陽台外推；,96.00826086250001,290425,大安區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,47.488021902806295,125.53,37.97282642398099,110.52,33.432301253711294,0.0,0.0,13.95,9.0,12.0,0.75,0,1,3,2,2,1.0,1.0,0,0.0,36460000,3646.0,0
RPVNMLNLLHIGFCA77DA,1786,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-20,臺北市中山區中山北路二段１２０號十一樓,陽台外推；,91.11636021950001,275627,中山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼骨鋼筋混凝土造,10.132785763175907,562.27,170.08668137825055,289.0,87.42250327834387,13.33,23.71,49.51,11.0,16.0,0.6875,0,0,7,2,5,1.0,1.0,1,154.12,123500000,12350.0,11000000
RPOQMLLMLHIGFDA37DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-09,臺北市松山區三民路８０巷６號五樓之１,,87.6995008435,265291,松山區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,30.82546201232033,93.03,28.141576055309102,60.52,18.307300686523774,0.0,6.7,21.84,5.0,7.0,0.7142857142857143,0,0,2,2,1,1.0,1.0,0,0.0,24680000,2468.0,0
RPWNMLSLLHIGFFA68DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-27,臺北市大安區建國南路一段２７０巷１４號二樓,陽台外推；,97.8118971585,295881,大安區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,26.989733059548254,128.43,38.850076456877865,75.84,22.941600860310032,3.51,8.93,38.2,2.0,5.0,0.4,0,0,3,2,2,1.0,1.0,1,0.0,38000000,3800.0,0
RPPOMLNLLHIGFFA57DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-25,臺北市大安區建國南路一段２９１巷１１號八樓,,106.6072687295,322487,大安區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,36.02464065708419,82.36,24.913900934271282,71.28,21.562200808582528,0.0,11.08,12.07,8.0,14.0,0.5714285714285714,0,0,3,2,1,1.0,1.0,0,0.0,26560000,2656.0,0
RPPNMLKLMHIGFCA07EA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-28,臺北市中山區吉林路２６巷２０號三樓之１,3建築物含有：陽台外推約1坪左右陽台外推；,69.0224767505,208793,中山區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,32.43805612594114,49.8,15.06450056491877,35.45,10.723625402135953,0.0,3.34,10.77,3.0,5.0,0.6,0,0,1,1,1,0.0,1.0,0,0.0,10400000,1040.0,0
RPVNMLKLMHIGFBA47DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-25,臺北市萬華區萬大路１３７巷１８號三樓,,57.5388408175,174055,萬華區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,47.80287474332649,36.77,11.122925417109704,36.77,11.122925417109704,0.0,0.0,14.59,3.0,5.0,0.6,0,0,2,1,1,0.0,0.0,0,0.0,6400000,640.0,0
RPUNMLKLMHIGFBA37DA,1789,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-27,臺北市萬華區雙和街１１０號二樓,,58.745782921,177706,萬華區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,47.80835044490075,30.95,9.362375351089074,30.95,9.362375351089074,0.0,0.0,9.76,2.0,5.0,0.4,0,0,1,1,1,0.0,0.0,0,0.0,5500000,550.0,0
RPRNMLTKMHIGFBA87DA,1791,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-19,臺北市萬華區大理街１７５巷９號三樓,陽台外推；,45.605287546,137956,萬華區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,39.279945242984255,108.73,32.89082623340598,70.57,21.347425800528463,0.0,10.74,28.28,3.0,5.0,0.6,0,0,4,0,4,0.0,0.0,0,0.0,15000000,1500.0,0
RPXOMLRKMHIGFDA58DA,1792,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-25,臺北市松山區健康路１８４號二樓,,66.3031380095,200567,松山區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,47.66872005475702,109.44,33.10560124146004,109.44,33.10560124146004,0.0,0.0,36.31,2.0,4.0,0.5,0,1,5,0,5,0.0,0.0,0,0.0,21950000,2195.0,0
RPQOMLRKMHIGFDA87DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-20,臺北市信義區永吉路３０巷１４８弄３０號二樓,,76.506443412,231432,信義區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,46.1409993155373,93.98,28.428951066085663,93.98,28.428951066085663,0.0,0.0,33.19,2.0,4.0,0.5,0,1,3,2,2,0.0,0.0,0,0.0,21750000,2175.0,0
RPPNMLRJMHIGFAA27DA,1794,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-15,臺北市中正區重慶南路三段１４６巷７號二樓,陽台外推；,69.69322052700001,210822,中正區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,13.319644079397673,108.04,32.6821012255788,52.82,15.978050599176896,2.33,5.81,27.82,2.0,6.0,0.3333333333333333,0,0,2,1,1,1.0,1.0,1,8.43,24000000,2400.0,3000000
RPRNMLOLMHIGFDA77EA,1798,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-20,臺北市松山區市民大道四段２１３號,,65.43636118250001,197945,松山區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),,1,鋼筋混凝土造,44.8952772073922,293.01,88.6355283238323,275.57,83.3599281259973,17.44,0.0,72.86,,7.0,,0,0,3,2,2,0.0,1.0,0,0.0,58000000,5800.0,0
RPWNMLRJMHIGFDA28DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-23,臺北市松山區敦化北路１２０巷７弄１３號四樓,陽台外推；預售屋、或土地及建物分件登記案件；,76.26941862750002,230715,松山區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),,1,鋼筋混凝土造,49.8507871321013,84.52,25.56730095877378,84.52,25.56730095877378,0.0,0.0,30.5,4.0,4.0,1.0,0,1,2,2,1,0.0,0.0,0,0.0,19500000,1950.0,0
RPTPMLMLLHIGFDA77DA,1800,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-02,臺北市松山區八德路四段７２巷１０弄３號,,75.89123682350001,229571,松山區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,加強磚造,,78.32,23.69180088844253,78.32,23.69180088844253,0.0,0.0,32.25,1.0,4.0,0.25,0,0,4,0,4,0.0,0.0,0,0.0,17980000,1798.0,0
RPUPMLMLLHIGFDA87DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-24,臺北市松山區寶清街１０１巷３２號四樓,,69.0852866655,208983,松山區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,35.32375085557837,108.43,32.80007623000286,89.96,27.212901020483784,0.0,9.55,38.11,4.0,5.0,0.8,0,0,3,2,2,0.0,0.0,0,0.0,22660000,2266.0,0
RPSNMLOJLHIGFBA27DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-27,臺北市萬華區萬大路８５巷７號六樓之１,,71.4515675685,216141,萬華區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,15.321013004791238,143.68,43.46320162987006,72.61,21.964525823669717,5.04,5.15,26.19,6.0,11.0,0.5454545454545454,0,0,2,2,2,1.0,1.0,1,21.26,29460000,2946.0,3000000
RPUNMLLLMHIGFDA67DA,1802,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-16,臺北市信義區信義路五段１１５號十一樓之１,陽台外推；,117.8409873165,356469,信義區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,13.626283367556468,47.69,14.426225540983456,27.51,8.321775312066574,1.28,3.82,7.77,11.0,19.0,0.5789473684210527,0,0,1,1,1,1.0,1.0,0,0.0,17000000,1700.0,0
RPQPMLSJPHHGFEA38EA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-02,臺北市士林區士商路１４９之６號三樓,,79.3252862815,239959,士林區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,16.290212183436,175.03,52.946576985496634,92.35,27.935876047595347,8.11,9.14,38.97,3.0,13.0,0.23076923076923078,0,0,3,2,2,1.0,1.0,1,25.62,42000000,4200.0,0
RPTNMLPLMHIGFEA08DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-15,臺北市士林區天母北路５６號十九樓之２,,105.66875636800002,319648,士林區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼骨鋼筋混凝土造,2.620123203285421,249.96,75.61290283548385,95.03,28.7465760779966,8.9,33.91,25.73,19.0,24.0,0.7916666666666666,0,0,3,2,2,1.0,1.0,1,38.79,69500000,6950.0,2000000
RPPNMLQJLHIGFBA17DA,1804,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-24,臺北市萬華區和平西路三段１８７之３號三樓,陽台外推；,39.088924154000004,118244,萬華區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,42.12731006160164,99.54,30.110851129156917,96.4,29.161001093537543,0.0,3.14,18.47,3.0,5.0,0.6,0,0,3,2,1,0.0,0.0,0,0.0,11770000,1177.0,0
RPPNMLRKMHIGFFA87DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-18,臺北市大安區光復南路１８０巷１３號四樓、四樓之１、四樓之２,陽台外推；,87.346773584,264224,大安區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,40.67077344284736,98.78,29.880951120535666,86.9,26.287250985771912,0.0,11.88,18.88,4.0,7.0,0.5714285714285714,0,0,0,0,0,0.0,1.0,0,0.0,26100000,2610.0,0
RPSOMLRJMHIGFDA97DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-14,臺北市信義區松山路１１５號三樓,,63.291898453,191458,信義區,2023,2,1,2023-02,2023Q1,公寓(5樓含以下無電梯),住家用,0,鋼筋混凝土造,45.6290212183436,108.64,32.863601232385044,103.37,31.26942617260348,0.0,5.27,30.75,3.0,4.0,0.75,0,0,4,2,2,0.0,0.0,0,0.0,20800000,2080.0,0
SPOOMLQLMHIGFCA67DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-17,臺北市內湖區麗山街１０５巷２９號七樓,,74.5689228235,225571,內湖區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,3.5455167693360714,104.18,31.51445118179192,40.74,12.323850462144392,3.34,4.03,20.46,7.0,7.0,1.0,0,0,2,1,1,1.0,1.0,1,11.81,23500000,2350.0,0
RPOOMLQLMHIGFCA57DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-17,臺北市內湖區麗山街１０５巷２９號六樓,,71.08131964850001,215021,內湖區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,3.5455167693360714,130.22000000000003,39.391551477183185,50.33,15.224825570930957,10.32,4.03,24.84,6.0,7.0,0.8571428571428571,0,0,2,1,1,1.0,1.0,1,11.81,28000000,2800.0,0
RPQNMLTJLHIGFEA87DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-02,臺北市士林區士東路２８６巷２４號五樓,,69.67107176750001,210755,士林區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,21.00479123887748,177.22,53.60905201033945,96.32,29.136801092630037,0.0,9.68,48.47,5.0,7.0,0.7142857142857143,0,0,3,2,2,1.0,1.0,1,38.38,37350000,3735.0,0
RPPOMLOLLHIGFCA37DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-25,臺北市內湖區內湖路三段６０巷３５號二樓,,66.53553469500001,201270,內湖區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,5.886379192334018,335.37,101.44942880435357,184.75,55.88687709575789,14.26,12.53,43.09,2.0,19.0,0.10526315789473684,0,0,3,2,2,1.0,1.0,1,0.0,67500000,6750.0,0
RPSNMLMKMHIGFDA47DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-18,臺北市松山區健康路３２５巷２５弄６號十三樓,,102.0016490675,308555,松山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,1.9082819986310746,172.99,52.329476962355386,81.38,24.617450923154408,3.79,9.19,18.95,13.0,13.0,1.0,0,0,0,0,0,1.0,1.0,1,41.02,43970000,4397.0,3250000
RPTNMLNJNHIGFFA87DA,1810,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-08,臺北市大安區復興南路二段１５７號八樓之２,,78.3613193755,237043,大安區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,43.15947980835045,92.81,28.075026052813477,72.53,21.94032582276222,0.0,9.35,7.96,8.0,12.0,0.6666666666666666,0,0,3,2,2,1.0,1.0,0,0.0,22000000,2200.0,0
RPXNMLLLLHIGFCA77DA,1811,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-23,臺北市中山區新生北路二段９號十一樓,,99.88793013850001,302161,中山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼骨造,8.320328542094456,477.93,144.57383042151864,243.04,73.5196027569851,6.01,27.07,37.67,11.0,20.0,0.55,0,0,0,0,0,1.0,1.0,1,71.26,128880000,12888.0,6000000
RPSOMLLLMHIGFDA57DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-24,臺北市松山區南京東路四段２１號八樓之２,陽台外推；,76.9874351295,232887,松山區,2023,2,1,2023-02,2023Q1,華廈(10層含以下有電梯),住家用,0,鋼筋混凝土造,46.379192334017795,131.48,39.7727014914763,114.97,34.77842630419099,0.0,0.0,14.62,8.0,9.0,0.8888888888888888,0,1,8,0,1,1.0,1.0,0,0.0,30620000,3062.0,0
RPPNMLRLKHIGFCA47DA,,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-23,臺北市中山區民權東路二段１４６號十一樓之２,,84.9061125185,256841,中山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,40.668035592060235,59.57,18.019925675747213,44.09,13.337225500145957,0.0,1.79,9.26,11.0,12.0,0.9166666666666666,0,0,2,2,1,1.0,1.0,0,0.0,15300000,1530.0,0
RPUOMLNJNHIGFCA77DA,1815,112Q2,1122,/home/nas2/Personal/Hank/Esuan/Data/112年第二季/a_lvr_land_a.csv,112年第二季,2023-02-19,臺北市中山區長春路２８號七樓之７,,86.15669098400001,260624,中山區,2023,2,1,2023-02,2023Q1,住宅大樓(11層含以上有電梯),住家用,0,鋼筋混凝土造,13.018480492813142,46.120000000000005,13.95130052317377,25.16,7.610900285408761,1.53,2.93,4.05,7.0,14.0,0.5,0,0,1,0,1,1.0,1.0,0,0.0,12020000,1202.0,0
