current_id,current_trade_date,current_district,current_building_type,current_unit_price_ping,current_building_area_ping,current_building_age,candidate_rank,candidate_id,candidate_trade_date,candidate_unit_price_ping,candidate_building_area_ping,candidate_building_age,candidate_distance,candidate_days_diff,candidate_area_diff_pct,candidate_age_diff
RPRRMLLLQHOFFCA58DA,2019-07-06,內湖區,公寓(5樓含以下無電梯),42.760328975,35.89767634616286,37.5441478439425,1,RPTRMLQJQHOFFCA98CA,2019-07-05,31.7477674045,34.96295131111067,34.47775496235455,0.04499341766094593,1.0,0.02603859442150502,3.0663928815879444
RPRRMLLLQHOFFCA58DA,2019-07-06,內湖區,公寓(5樓含以下無電梯),42.760328975,35.89767634616286,37.5441478439425,2,RPUSMLNLPHOFFCA09DA,2019-06-08,37.1923952995,32.264651209924416,37.43463381245722,0.05131179372664274,28.0,0.10120502233083346,0.10951403148527561
RPRRMLLLQHOFFCA58DA,2019-07-06,內湖區,公寓(5樓含以下無電梯),42.760328975,35.89767634616286,37.5441478439425,3,RPURMLKKPHOFFCA48CA,2019-06-16,41.267436469,36.34840136306505,36.25462012320329,0.06180108219251322,20.0,0.012555827083508947,1.2895277207392084
RPXOMLSKQHPFFCA07EA,2020-07-12,內湖區,公寓(5樓含以下無電梯),44.312064454,35.20495132018567,39.78097193702944,1,RPSPMLNJQHPFFCA68EA,2020-06-26,43.1619818525,35.40157632755911,35.17316906228611,0.033760940892183615,16.0,0.005585152087987732,4.607802874743335
RPXOMLSKQHPFFCA07EA,2020-07-12,內湖區,公寓(5樓含以下無電梯),44.312064454,35.20495132018567,39.78097193702944,2,RPTPMLNKQHPFFCA78DA,2020-06-19,42.2350397385,33.14795124304817,40.26557152635181,0.035475986856347785,23.0,0.05842928338202438,0.48459958932237157
RPXOMLSKQHPFFCA07EA,2020-07-12,內湖區,公寓(5樓含以下無電梯),44.312064454,35.20495132018567,39.78097193702944,3,RPVQMLTKQHPFFCA17EA,2020-07-11,51.7279319445,33.25080124690505,36.31211498973306,0.037319966666484426,1.0,0.05550781921292305,3.4688569472963806
RPTRMLTLKIPFFCA56DA,2020-11-28,內湖區,公寓(5樓含以下無電梯),67.086278476,28.02360105088504,39.89596167008898,1,RPXPMLMJKIPFFCA58EA,2020-11-10,52.126279037,28.39265106472441,34.86379192334018,0.0396331025014587,18.0,0.013169257340241606,5.032169746748799
RPTRMLTLKIPFFCA56DA,2020-11-28,內湖區,公寓(5樓含以下無電梯),67.086278476,28.02360105088504,39.89596167008898,2,RPPOMLPJKHGGFCA96DA,2020-11-21,51.921320367,27.92680104725504,36.63791923340178,0.04133480962351929,7.0,0.003454231433506082,3.258042436687198
RPTRMLTLKIPFFCA56DA,2020-11-28,內湖區,公寓(5樓含以下無電梯),67.086278476,28.02360105088504,39.89596167008898,3,RPOOMLQKJIPFFCA87DA,2020-10-12,61.1983448125,27.7785760416966,36.41341546885695,0.04622638882431622,47.0,0.008743523316062325,3.482546201232033
RPWPMLPKKHHGFCA08EA,2021-12-25,內湖區,公寓(5樓含以下無電梯),53.62743600550001,40.27787651042037,32.84052019164955,1,RPTSMLSJKHHGFCA18DA,2021-12-11,52.837353390500006,39.17677646912911,32.49555099247091,0.018964235087400964,14.0,0.027337589185129782,0.3449691991786423
RPWPMLPKKHHGFCA08EA,2021-12-25,內湖區,公寓(5樓含以下無電梯),53.62743600550001,40.27787651042037,32.84052019164955,2,RPXRMLPKLHHGFCA38DA,2021-12-19,44.799006584500006,37.50092640628474,32.988364134154686,0.02815757062996866,6.0,0.0689447990987608,0.14784394250513344
RPWPMLPKKHHGFCA08EA,2021-12-25,內湖區,公寓(5樓含以下無電梯),53.62743600550001,40.27787651042037,32.84052019164955,3,RPQQMLTKJIGGFCA77DA,2021-11-06,54.257849205,40.5471015205163,32.70636550308008,0.02985955527814481,49.0,0.006684190762297962,0.134154688569474
RPTQMLMJOHHGFCA77DA,2022-05-21,內湖區,公寓(5樓含以下無電梯),57.22346892850001,33.37785125166942,39.12388774811773,1,RPSPMLSLOHHGFCA38DA,2022-05-15,52.0492542465,33.96772627378974,36.55852156057495,0.022299929033015878,6.0,0.01767264817835792,2.5653661875427787
RPTQMLMJOHHGFCA77DA,2022-05-21,內湖區,公寓(5樓含以下無電梯),57.22346892850001,33.37785125166942,39.12388774811773,2,RPPTMLMLKHHGFCA57EA,2022-05-13,40.3295852645,32.23440120879005,40.38329911019849,0.022670830526017528,8.0,0.034257748776508855,1.2594113620807619
RPTQMLMJOHHGFCA77DA,2022-05-21,內湖區,公寓(5樓含以下無電梯),57.22346892850001,33.37785125166942,39.12388774811773,3,RPVWMLMLKHHGFCA48EA,2022-05-07,49.6737171455,32.21020120788254,37.70841889117043,0.0269925503352752,14.0,0.03498278049664678,1.4154688569472995
RPVNMLQLLHHGFCA97DA,2022-02-20,內湖區,公寓(5樓含以下無電梯),63.928592644000005,29.72062611452348,34.04517453798768,1,RPPNMLPKKHHGFCA07DA,2022-02-08,51.984130282,29.72062611452348,37.74401095140315,0.02506952453283078,12.0,0.0,3.6988364134154708
RPVNMLQLLHHGFCA97DA,2022-02-20,內湖區,公寓(5樓含以下無電梯),63.928592644000005,29.72062611452348,34.04517453798768,2,RPSQMLRJLHHGFCA87DA,2022-02-13,45.105452854000006,29.04302608911348,37.11156741957564,0.04714722461219931,7.0,0.022798982188295173,3.0663928815879657
RPVNMLQLLHHGFCA97DA,2022-02-20,內湖區,公寓(5樓含以下無電梯),63.928592644000005,29.72062611452348,34.04517453798768,3,RPUOMLSJKHHGFCA87DA,2022-01-16,47.6042957355,29.409051102839413,38.93771389459275,0.04730999017073497,35.0,0.010483460559796558,4.89253935660507
RPPOMLLKJIOFFDA37CA,2019-09-21,南港區,住宅大樓(11層含以上有電梯),48.39768413550001,77.5035279063823,16.61054072553046,1,RPRNMLTJJHPFFDA18CA,2019-09-16,47.8211552315,83.22682812100605,6.888432580424367,0.08558786085937936,5.0,0.0738456734709807,9.722108145106091
RPPOMLLKJIOFFDA37CA,2019-09-21,南港區,住宅大樓(11層含以上有電梯),48.39768413550001,77.5035279063823,16.61054072553046,2,RPWOMLSLJIOFFDA98DA,2019-09-12,52.1444608545,76.12412785465479,5.700205338809035,0.0869245700510522,9.0,0.017797900160025148,10.910335386721425
RPPOMLLKJIOFFDA37CA,2019-09-21,南港區,住宅大樓(11層含以上有電梯),48.39768413550001,77.5035279063823,16.61054072553046,3,RPRNMLQLQHOFFDA68CA,2019-07-20,65.1441297885,70.61257764797166,10.316221765913758,0.10879945837367946,63.0,0.08891143983451082,6.294318959616701
RPTOMLSJPHGGFDA28DA,2021-04-10,南港區,住宅大樓(11層含以上有電梯),77.3325590835,35.79180134219255,8.522929500342231,1,RPOQMLOJNHGGFDA47EA,2021-04-08,83.5494183545,37.82762641853599,9.06776180698152,0.03936429252440002,2.0,0.05687964841108864,0.5448323066392895
RPTOMLSJPHGGFDA28DA,2021-04-10,南港區,住宅大樓(11層含以上有電梯),77.3325590835,35.79180134219255,8.522929500342231,2,RPWNMLLKQHGGFDA08EA,2021-04-08,74.376856715,35.54072633277723,8.123203285420944,0.04216511232136921,2.0,0.007014874915483542,0.39972621492128724
RPTOMLSJPHGGFDA28DA,2021-04-10,南港區,住宅大樓(11層含以上有電梯),77.3325590835,35.79180134219255,8.522929500342231,3,RPTNMLQJMHGGFDA77EA,2021-02-27,89.87536853050001,36.542001370325046,8.958247775496236,0.06234450968751003,42.0,0.020960108181203398,0.435318275154005
RPPPMLMKKIJGFDA37DA,2019-11-07,南港區,住宅大樓(11層含以上有電梯),61.1474357235,35.01740131315255,,1,RPUOMLTKKIJGFDA48DA,2019-09-22,59.486939918,35.01740131315255,,0.1578977871443625,46.0,0.0,
RPPPMLMKKIJGFDA37DA,2019-11-07,南港區,住宅大樓(11層含以上有電梯),61.1474357235,35.01740131315255,,2,RPTNMLLJJHKGFDA27DA,2019-10-21,61.4985100905,35.01740131315255,,0.17277660695468916,17.0,0.0,
RPPPMLMKKIJGFDA37DA,2019-11-07,南港區,住宅大樓(11層含以上有電梯),61.1474357235,35.01740131315255,,3,RPQQMLMKKIJGFDA57DA,2019-08-10,59.486939918,35.01740131315255,,0.18145943097997894,89.0,0.0,
RPPPMLMLJHGGFBA86EA,2021-01-30,大同區,住宅大樓(11層含以上有電梯),67.170906572,7.771225291420948,10.247775496235455,1,RPQPMLMJJIPFFBA57DA,2020-10-04,63.696526537,7.771225291420948,9.924709103353868,0.07536377530189238,118.0,0.0,0.32306639288158756
RPPPMLMLJHGGFBA86EA,2021-01-30,大同區,住宅大樓(11層含以上有電梯),67.170906572,7.771225291420948,10.247775496235455,2,RPOPMLOJKHGGFBA86EA,2021-01-14,57.27272512500001,8.730150327380636,16.32854209445585,0.09826805808704668,16.0,0.12339431685480726,6.0807665982203964
RPPPMLMLJHGGFBA86EA,2021-01-30,大同區,住宅大樓(11層含以上有電梯),67.170906572,7.771225291420948,10.247775496235455,3,RPRPMLKMRHPFFBA48DA,2020-09-05,78.63272432400001,7.47780028041751,13.28952772073922,0.11806287427449323,147.0,0.03775788244453099,3.0417522245037656
RPQOMLOJKIOFFBA57CA,2019-10-27,中正區,公寓(5樓含以下無電梯),66.887270219,38.36305143861443,48.46269678302532,1,RPOOMLTLQHOFFBA58CA,2019-07-12,66.559336347,36.05800135217505,47.53182751540041,0.08431428934871235,107.0,0.06008516006938973,0.9308692676249137
RPQOMLOJKIOFFBA57CA,2019-10-27,中正區,公寓(5樓含以下無電梯),66.887270219,38.36305143861443,48.46269678302532,2,RPPNMLSLRHOFFBA68DA,2019-08-18,58.41057632200001,32.18600120697504,44.49555099247091,0.11454735777411956,70.0,0.16101561267938813,3.9671457905544116
RPQOMLOJKIOFFBA57CA,2019-10-27,中正區,公寓(5樓含以下無電梯),66.887270219,38.36305143861443,48.46269678302532,3,RPTOMLTKJIOFFBA38CA,2019-10-09,73.8965261545,43.98047664926787,38.29705681040383,0.12694101643194733,18.0,0.14642800820059923,10.165639972621491
RPQQMLQLLHPFFAA28DA,2020-03-07,中正區,公寓(5樓含以下無電梯),53.12826247050001,41.40922655284599,38.46680355920602,1,RPQNMLTJNHPFFBA38DA,2020-02-28,80.62644325750001,47.56510178369132,44.22450376454484,0.08520289034238307,8.0,0.1486595076338667,5.757700205338821
RPQQMLQLLHPFFAA28DA,2020-03-07,中正區,公寓(5樓含以下無電梯),53.12826247050001,41.40922655284599,38.46680355920602,2,RPPNMLRLMHPFFBA08CA,2020-02-11,69.35999739900001,35.32292632460973,28.85968514715948,0.11317698646049609,25.0,0.14697932646650602,9.607118412046539
RPQQMLQLLHPFFAA28DA,2020-03-07,中正區,公寓(5樓含以下無電梯),53.12826247050001,41.40922655284599,38.46680355920602,3,RPXNMLRKMHPFFAA68CA,2020-02-28,51.39173361,43.10020161625756,32.39972621492129,0.12901144599109027,8.0,0.04083570750237415,6.067077344284733
RPPNMLRJRHIGFAA77DA,2023-08-28,中正區,公寓(5樓含以下無電梯),83.8905753665,9.631600361185011,46.52703627652293,1,RPTNMLSKPHIGFAA18DA,2023-07-17,66.603633866,10.660100399753764,51.05270362765229,0.08301640724508035,42.0,0.10678391959799012,4.525667351129364
RPPNMLRJRHIGFAA77DA,2023-08-28,中正區,公寓(5樓含以下無電梯),83.8905753665,9.631600361185011,46.52703627652293,2,RPPNMLOLLHIGFAA17EA,2023-02-14,66.4479313925,9.631600361185011,45.99315537303217,0.10951871958594696,195.0,0.0,0.5338809034907612
RPPNMLRJRHIGFAA77DA,2023-08-28,中正區,公寓(5樓含以下無電梯),83.8905753665,9.631600361185011,46.52703627652293,3,RPRNMLTLNHIGFAA08EA,2023-05-10,56.4928904435,10.620775398279076,55.97535934291581,0.1434609396934981,110.0,0.10270100502512568,9.44832306639288
RPSNMLRLNHJGFAA97DA,2024-04-02,中正區,公寓(5樓含以下無電梯),64.0558653665,19.904500746418776,49.55509924709104,1,RPXNMLMJNHJGFBA87DA,2024-02-25,110.573880151,20.12230075458628,52.851471594798085,0.06558562157531755,37.0,0.01094224924012179,3.2963723477070417
RPSNMLRLNHJGFAA97DA,2024-04-02,中正區,公寓(5樓含以下無電梯),64.0558653665,19.904500746418776,49.55509924709104,2,RPXNMLTLMHJGFAA58DA,2024-03-15,105.07272333250002,19.98617574948159,51.97809719370294,0.0734141736444556,18.0,0.004103343465045604,2.4229979466119005
RPSNMLRLNHJGFAA97DA,2024-04-02,中正區,公寓(5樓含以下無電梯),64.0558653665,19.904500746418776,49.55509924709104,3,RPPOMLNLMHJGFBA37DA,2024-03-31,117.870408803,24.00942590035347,46.36824093086927,0.08921103305589757,2.0,0.20623100303951372,3.186858316221773
RPUOMLTJPHOFFDA09CA,2019-06-13,松山區,華廈(10層含以下有電梯),96.3434674615,41.518126556929744,42.42026009582478,1,RPROMLTKPHOFFDA88CA,2019-06-12,53.6836343505,44.70647667649287,38.02600958247776,0.06130191960411668,1.0,0.07679417122040064,4.394250513347018
RPUOMLTJPHOFFDA09CA,2019-06-13,松山區,華廈(10層含以下有電梯),96.3434674615,41.518126556929744,42.42026009582478,2,RPSNMLTLNHOFFDA78CA,2019-04-27,59.1507415835,40.57432652153724,38.26146475017112,0.06640844744356995,47.0,0.022732240437158588,4.158795345653658
