fold_id,feature,feature_group,gain_importance,split_importance
10,district_type_count_180d,time_aware_market,777649.7280273438,784.0
10,district_type_median_price_180d,time_aware_market,934367.0123062134,710.0
10,district_type_median_price_365d,time_aware_market,990270.4411849976,657.0
10,district_type_price_change_180_365,time_aware_market,909628.6989593506,987.0
10,emb_1095d_count,embedding_reranker_comparable,0.0,0.0
10,emb_1095d_max_reranker_score,embedding_reranker_comparable,1274592.8650512695,970.0
10,emb_1095d_max_similarity,embedding_reranker_comparable,640686.6942138672,665.0
10,emb_1095d_mean_price,embedding_reranker_comparable,1028395.7925491333,594.0
10,emb_1095d_mean_reranker_score,embedding_reranker_comparable,801846.1534881592,718.0
10,emb_1095d_mean_similarity,embedding_reranker_comparable,518406.9276275635,525.0
10,emb_1095d_median_age_diff,embedding_reranker_comparable,1244800.6004867554,997.0
10,emb_1095d_median_area_diff_pct,embedding_reranker_comparable,963413.3661193848,962.0
10,emb_1095d_median_days_diff,embedding_reranker_comparable,1140613.023147583,1073.0
10,emb_1095d_median_price,embedding_reranker_comparable,705182.0875167847,697.0
10,emb_1095d_median_similarity,embedding_reranker_comparable,495622.37184906006,542.0
10,emb_1095d_nearest_price,embedding_reranker_comparable,1478745.0606384277,967.0
10,emb_1095d_std_price,embedding_reranker_comparable,1209044.923980713,1109.0
10,emb_1095d_weighted_mean_price,embedding_reranker_comparable,33445845.87536621,973.0
10,emb_730d_count,embedding_reranker_comparable,0.0,0.0
10,emb_730d_max_reranker_score,embedding_reranker_comparable,1127271.1504364014,850.0
10,emb_730d_max_similarity,embedding_reranker_comparable,529776.3527832031,544.0
10,emb_730d_mean_price,embedding_reranker_comparable,553498.8489074707,500.0
10,emb_730d_mean_reranker_score,embedding_reranker_comparable,766086.2972259521,686.0
10,emb_730d_mean_similarity,embedding_reranker_comparable,585114.4171829224,556.0
10,emb_730d_median_age_diff,embedding_reranker_comparable,1274150.8510665894,1053.0
10,emb_730d_median_area_diff_pct,embedding_reranker_comparable,907950.9482955933,910.0
10,emb_730d_median_days_diff,embedding_reranker_comparable,866883.3242340088,972.0
10,emb_730d_median_price,embedding_reranker_comparable,664506.7843399048,615.0
10,emb_730d_median_similarity,embedding_reranker_comparable,602709.8588867188,618.0
10,emb_730d_nearest_price,embedding_reranker_comparable,1262761.0376739502,918.0
10,emb_730d_std_price,embedding_reranker_comparable,1313690.0404968262,1136.0
10,emb_730d_weighted_mean_price,embedding_reranker_comparable,27350195.956878662,857.0
10,floor,basic_housing,3320155.838294983,917.0
10,floor_ratio,basic_housing,809481.0391616821,754.0
10,has_elevator,basic_housing,37945.39791870117,19.0
10,has_management,basic_housing,158158.5121459961,107.0
10,has_parking,basic_housing,771742.8279876709,184.0
10,is_basement,basic_housing,0.0,0.0
10,land_area_m2,basic_housing,2295658.537322998,1788.0
10,living_rooms,basic_housing,438788.0300140381,279.0
10,main_building_area_m2,basic_housing,1741798.0752868652,1382.0
10,main_building_area_ping,basic_housing,367823.8000946045,294.0
10,main_use_missing,note_or_quality_flags,86949.6781616211,54.0
10,material,location_time,557751.811882019,279.0
10,multi_floor,basic_housing,216847.01025390625,97.0
10,parking_area_m2,basic_housing,2014766.1550674438,979.0
10,physical_condition_flag,note_or_quality_flags,329320.20403289795,187.0
10,renovation_flag,note_or_quality_flags,20349.316131591797,46.0
10,rooms,basic_housing,1137905.2951812744,473.0
10,total_floor,basic_housing,1384150.3809661865,943.0
10,trade_month,location_time,232984.4690322876,314.0
10,trade_quarter,location_time,112352.54832458496,143.0
10,trade_year,location_time,168929.67881774902,168.0
10,trade_yq,location_time,196691.012550354,200.0
11,auxiliary_area_m2,basic_housing,1743577.2006454468,1137.0
11,balcony_area_m2,basic_housing,1650971.9764709473,1300.0
11,bathrooms,basic_housing,276320.0217895508,224.0
11,broad_note_flag,note_or_quality_flags,124476.91989135742,87.0
11,building_age,basic_housing,5037450.719779968,2386.0
11,building_age_missing,basic_housing,90851.22192382812,55.0
11,building_area_m2,basic_housing,2046562.588760376,1410.0
11,building_area_ping,basic_housing,435753.06092071533,350.0
11,building_type,location_time,120591.28966522217,112.0
11,comp_365d_count,rule_based_comparable,0.0,0.0
11,comp_365d_mean_price,rule_based_comparable,636275.0541992188,530.0
11,comp_365d_median_age_diff,rule_based_comparable,1179861.972366333,1019.0
11,comp_365d_median_area_diff_pct,rule_based_comparable,692925.4850921631,740.0
11,comp_365d_median_days_diff,rule_based_comparable,929724.1034164429,936.0
11,comp_365d_median_distance,rule_based_comparable,711869.9124908447,654.0
11,comp_365d_median_price,rule_based_comparable,698129.6430206299,631.0
11,comp_365d_nearest_distance,rule_based_comparable,813324.3653564453,813.0
11,comp_365d_nearest_price,rule_based_comparable,1060937.9930343628,928.0
11,comp_365d_std_price,rule_based_comparable,1296931.7854232788,1069.0
11,comp_365d_weighted_mean_price,rule_based_comparable,19058435.403282166,545.0
11,comp_730d_count,rule_based_comparable,0.0,0.0
11,comp_730d_mean_price,rule_based_comparable,50810393.4417038,598.0
11,comp_730d_median_age_diff,rule_based_comparable,1433224.6058654785,1129.0
11,comp_730d_median_area_diff_pct,rule_based_comparable,908302.0408935547,896.0
11,comp_730d_median_days_diff,rule_based_comparable,903153.5220794678,966.0
11,comp_730d_median_distance,rule_based_comparable,781921.1957397461,705.0
11,comp_730d_median_price,rule_based_comparable,2957474.559234619,641.0
11,comp_730d_nearest_distance,rule_based_comparable,923467.3760910034,834.0
11,comp_730d_nearest_price,rule_based_comparable,2309675.5027008057,959.0
11,comp_730d_std_price,rule_based_comparable,1808851.536895752,1426.0
11,comp_730d_weighted_mean_price,rule_based_comparable,115755802.06124878,803.0
11,district,location_time,553678.262840271,426.0
11,district_count_180d,time_aware_market,1141237.1821289062,974.0
11,district_median_price_180d,time_aware_market,1415243.6657791138,910.0
11,district_median_price_365d,time_aware_market,1393110.9477767944,849.0
11,district_price_change_180_365,time_aware_market,940315.7360916138,998.0
11,district_type_count_180d,time_aware_market,819119.0007171631,740.0
11,district_type_median_price_180d,time_aware_market,1075035.4587097168,708.0
11,district_type_median_price_365d,time_aware_market,976444.3469161987,638.0
11,district_type_price_change_180_365,time_aware_market,1022578.5761260986,1070.0
11,emb_1095d_count,embedding_reranker_comparable,0.0,0.0
11,emb_1095d_max_reranker_score,embedding_reranker_comparable,1326782.4609146118,945.0
11,emb_1095d_max_similarity,embedding_reranker_comparable,671256.4467468262,677.0
11,emb_1095d_mean_price,embedding_reranker_comparable,927010.5826339722,540.0
11,emb_1095d_mean_reranker_score,embedding_reranker_comparable,782683.7965698242,713.0
11,emb_1095d_mean_similarity,embedding_reranker_comparable,483889.5893859863,493.0
11,emb_1095d_median_age_diff,embedding_reranker_comparable,1311888.9259490967,1005.0
11,emb_1095d_median_area_diff_pct,embedding_reranker_comparable,959935.5814208984,918.0
11,emb_1095d_median_days_diff,embedding_reranker_comparable,1007706.3924560547,1017.0
11,emb_1095d_median_price,embedding_reranker_comparable,696145.6029815674,649.0
11,emb_1095d_median_similarity,embedding_reranker_comparable,537803.5724487305,546.0
11,emb_1095d_nearest_price,embedding_reranker_comparable,1497237.4938354492,1019.0
11,emb_1095d_std_price,embedding_reranker_comparable,1300187.3494415283,1202.0
11,emb_1095d_weighted_mean_price,embedding_reranker_comparable,37077444.584198,979.0
11,emb_730d_count,embedding_reranker_comparable,0.0,0.0
11,emb_730d_max_reranker_score,embedding_reranker_comparable,1096227.784942627,858.0
11,emb_730d_max_similarity,embedding_reranker_comparable,600879.8692321777,655.0
11,emb_730d_mean_price,embedding_reranker_comparable,619584.9823913574,489.0
11,emb_730d_mean_reranker_score,embedding_reranker_comparable,689527.4198913574,657.0
11,emb_730d_mean_similarity,embedding_reranker_comparable,537217.946685791,559.0
11,emb_730d_median_age_diff,embedding_reranker_comparable,1399365.4051818848,1011.0
11,emb_730d_median_area_diff_pct,embedding_reranker_comparable,1002146.068145752,946.0
11,emb_730d_median_days_diff,embedding_reranker_comparable,1049525.2128677368,1080.0
11,emb_730d_median_price,embedding_reranker_comparable,660773.5871047974,623.0
11,emb_730d_median_similarity,embedding_reranker_comparable,609544.420211792,625.0
11,emb_730d_nearest_price,embedding_reranker_comparable,1411999.0458450317,905.0
11,emb_730d_std_price,embedding_reranker_comparable,1534342.4115142822,1253.0
11,emb_730d_weighted_mean_price,embedding_reranker_comparable,25041650.61012268,803.0
11,floor,basic_housing,3279159.813179016,934.0
11,floor_ratio,basic_housing,912780.2447662354,712.0
11,has_elevator,basic_housing,64829.229064941406,33.0
11,has_management,basic_housing,89069.3415222168,80.0
11,has_parking,basic_housing,770933.5991821289,160.0
11,is_basement,basic_housing,0.0,0.0
11,land_area_m2,basic_housing,2612816.9651870728,1890.0
11,living_rooms,basic_housing,526404.0300369263,292.0
11,main_building_area_m2,basic_housing,1832356.3139419556,1316.0
11,main_building_area_ping,basic_housing,436154.36053466797,324.0
11,main_use_missing,note_or_quality_flags,81312.20306396484,44.0
11,material,location_time,669097.323677063,287.0
11,multi_floor,basic_housing,237129.69732666016,120.0
11,parking_area_m2,basic_housing,2089604.353088379,956.0
11,physical_condition_flag,note_or_quality_flags,349727.49505615234,190.0
11,renovation_flag,note_or_quality_flags,30404.89887237549,54.0
11,rooms,basic_housing,1264628.0734100342,478.0
11,total_floor,basic_housing,1553593.1218032837,938.0
11,trade_month,location_time,223962.86083221436,271.0
11,trade_quarter,location_time,145337.68321228027,149.0
11,trade_year,location_time,220083.73905944824,177.0
11,trade_yq,location_time,229272.10243225098,232.0
12,auxiliary_area_m2,basic_housing,1633225.6730575562,1065.0
12,balcony_area_m2,basic_housing,1505365.3318023682,1221.0
12,bathrooms,basic_housing,267618.88677978516,219.0
12,broad_note_flag,note_or_quality_flags,171587.22247314453,103.0
12,building_age,basic_housing,5075948.267578125,2431.0
12,building_age_missing,basic_housing,49846.22546386719,22.0
12,building_area_m2,basic_housing,2115896.299674988,1347.0
12,building_area_ping,basic_housing,428026.1896209717,308.0
12,building_type,location_time,98650.98833465576,98.0
12,comp_365d_count,rule_based_comparable,0.0,0.0
12,comp_365d_mean_price,rule_based_comparable,848335.3120803833,586.0
12,comp_365d_median_age_diff,rule_based_comparable,1200000.7347106934,1086.0
12,comp_365d_median_area_diff_pct,rule_based_comparable,755454.3855895996,805.0
12,comp_365d_median_days_diff,rule_based_comparable,946732.2758331299,938.0
12,comp_365d_median_distance,rule_based_comparable,740229.0300292969,702.0
12,comp_365d_median_price,rule_based_comparable,743757.8226165771,574.0
12,comp_365d_nearest_distance,rule_based_comparable,839203.5963439941,772.0
12,comp_365d_nearest_price,rule_based_comparable,1153499.0273742676,969.0
12,comp_365d_std_price,rule_based_comparable,1243137.2715835571,1027.0
12,comp_365d_weighted_mean_price,rule_based_comparable,18735791.161224365,545.0
12,comp_730d_count,rule_based_comparable,0.0,0.0
12,comp_730d_mean_price,rule_based_comparable,50350112.63744354,645.0
12,comp_730d_median_age_diff,rule_based_comparable,1494011.5108642578,1223.0
12,comp_730d_median_area_diff_pct,rule_based_comparable,1020000.0360412598,918.0
12,comp_730d_median_days_diff,rule_based_comparable,856202.8044052124,884.0
12,comp_730d_median_distance,rule_based_comparable,794197.2114715576,688.0
12,comp_730d_median_price,rule_based_comparable,2449555.1722106934,623.0
12,comp_730d_nearest_distance,rule_based_comparable,915985.8918914795,813.0
12,comp_730d_nearest_price,rule_based_comparable,2899169.0445861816,1000.0
12,comp_730d_std_price,rule_based_comparable,1669506.6433105469,1368.0
12,comp_730d_weighted_mean_price,rule_based_comparable,117597006.62922668,782.0
12,district,location_time,562368.2926864624,463.0
12,district_count_180d,time_aware_market,1155201.483795166,984.0
12,district_median_price_180d,time_aware_market,1542666.9821243286,896.0
12,district_median_price_365d,time_aware_market,1447490.9468154907,897.0
12,district_price_change_180_365,time_aware_market,1034667.1033782959,1003.0
12,district_type_count_180d,time_aware_market,930689.8206634521,784.0
12,district_type_median_price_180d,time_aware_market,1031461.8098907471,748.0
12,district_type_median_price_365d,time_aware_market,983879.2370223999,662.0
12,district_type_price_change_180_365,time_aware_market,920855.230255127,1022.0
12,emb_1095d_count,embedding_reranker_comparable,0.0,0.0
12,emb_1095d_max_reranker_score,embedding_reranker_comparable,1232439.368461609,967.0
12,emb_1095d_max_similarity,embedding_reranker_comparable,707470.1212844849,689.0
12,emb_1095d_mean_price,embedding_reranker_comparable,1249312.8173828125,562.0
12,emb_1095d_mean_reranker_score,embedding_reranker_comparable,799238.8731994629,756.0
12,emb_1095d_mean_similarity,embedding_reranker_comparable,522271.7448577881,532.0
12,emb_1095d_median_age_diff,embedding_reranker_comparable,1379612.4831848145,1003.0
12,emb_1095d_median_area_diff_pct,embedding_reranker_comparable,1086209.5301742554,964.0
12,emb_1095d_median_days_diff,embedding_reranker_comparable,1015471.0782775879,998.0
12,emb_1095d_median_price,embedding_reranker_comparable,847956.1174621582,675.0
12,emb_1095d_median_similarity,embedding_reranker_comparable,579008.0305786133,568.0
12,emb_1095d_nearest_price,embedding_reranker_comparable,1339007.405052185,989.0
12,emb_1095d_std_price,embedding_reranker_comparable,1303706.2582855225,1186.0
12,emb_1095d_weighted_mean_price,embedding_reranker_comparable,34586519.03657532,932.0
12,emb_730d_count,embedding_reranker_comparable,0.0,0.0
12,emb_730d_max_reranker_score,embedding_reranker_comparable,1129797.7395477295,810.0
12,emb_730d_max_similarity,embedding_reranker_comparable,622404.2238006592,615.0
12,emb_730d_mean_price,embedding_reranker_comparable,626215.1770324707,535.0
12,emb_730d_mean_reranker_score,embedding_reranker_comparable,771302.8529815674,721.0
12,emb_730d_mean_similarity,embedding_reranker_comparable,597534.4083709717,566.0
12,emb_730d_median_age_diff,embedding_reranker_comparable,1451549.6053771973,1082.0
12,emb_730d_median_area_diff_pct,embedding_reranker_comparable,1008247.4169540405,938.0
12,emb_730d_median_days_diff,embedding_reranker_comparable,1081929.3343811035,1115.0
12,emb_730d_median_price,embedding_reranker_comparable,611208.7138137817,561.0
12,emb_730d_median_similarity,embedding_reranker_comparable,658716.2085113525,634.0
12,emb_730d_nearest_price,embedding_reranker_comparable,1391652.478881836,929.0
12,emb_730d_std_price,embedding_reranker_comparable,1487029.578552246,1156.0
12,emb_730d_weighted_mean_price,embedding_reranker_comparable,27883395.820770264,765.0
12,floor,basic_housing,3454152.548110962,974.0
12,floor_ratio,basic_housing,827598.3637084961,707.0
12,has_elevator,basic_housing,96496.13598632812,51.0
12,has_management,basic_housing,97895.18911743164,74.0
12,has_parking,basic_housing,809119.4566650391,169.0
12,is_basement,basic_housing,0.0,0.0
12,land_area_m2,basic_housing,2590474.5330429077,1791.0
12,living_rooms,basic_housing,534269.5372924805,298.0
12,main_building_area_m2,basic_housing,1906427.458480835,1374.0
12,main_building_area_ping,basic_housing,383888.9915008545,272.0
12,main_use_missing,note_or_quality_flags,128133.44665527344,66.0
12,material,location_time,662535.0124893188,264.0
12,multi_floor,basic_housing,196852.76358032227,100.0
12,parking_area_m2,basic_housing,2062472.189300537,995.0
12,physical_condition_flag,note_or_quality_flags,411489.41748046875,191.0
12,renovation_flag,note_or_quality_flags,37432.25154876709,57.0
12,rooms,basic_housing,1241912.691696167,451.0
12,total_floor,basic_housing,1513700.6494293213,846.0
12,trade_month,location_time,241970.5196533203,283.0
12,trade_quarter,location_time,134720.1099243164,143.0
12,trade_year,location_time,334123.16317749023,227.0
12,trade_yq,location_time,204813.09815979004,198.0
13,auxiliary_area_m2,basic_housing,1572403.871520996,1069.0
13,balcony_area_m2,basic_housing,1463846.4492797852,1180.0
13,bathrooms,basic_housing,308019.44815063477,206.0
13,broad_note_flag,note_or_quality_flags,143880.2501220703,98.0
13,building_age,basic_housing,5042295.644813538,2461.0
13,building_age_missing,basic_housing,49066.77722167969,25.0
13,building_area_m2,basic_housing,2168430.619529724,1455.0
13,building_area_ping,basic_housing,498440.023475647,352.0
13,building_type,location_time,99592.00448608398,109.0
13,comp_365d_count,rule_based_comparable,0.0,0.0
13,comp_365d_mean_price,rule_based_comparable,711800.5037765503,514.0
13,comp_365d_median_age_diff,rule_based_comparable,1136763.694343567,1050.0
13,comp_365d_median_area_diff_pct,rule_based_comparable,752448.1390228271,821.0
13,comp_365d_median_days_diff,rule_based_comparable,947839.4326019287,944.0
13,comp_365d_median_distance,rule_based_comparable,724889.4084777832,663.0
13,comp_365d_median_price,rule_based_comparable,631536.9023742676,577.0
13,comp_365d_nearest_distance,rule_based_comparable,937488.237411499,816.0
13,comp_365d_nearest_price,rule_based_comparable,1259935.244277954,1011.0
13,comp_365d_std_price,rule_based_comparable,1314466.1406402588,1062.0
13,comp_365d_weighted_mean_price,rule_based_comparable,18889771.50051117,524.0
13,comp_730d_count,rule_based_comparable,0.0,0.0
13,comp_730d_mean_price,rule_based_comparable,47505990.13071442,569.0
13,comp_730d_median_age_diff,rule_based_comparable,1385472.1593780518,1136.0
13,comp_730d_median_area_diff_pct,rule_based_comparable,892626.5771636963,851.0
13,comp_730d_median_days_diff,rule_based_comparable,898443.0911102295,916.0
13,comp_730d_median_distance,rule_based_comparable,759250.4818115234,670.0
13,comp_730d_median_price,rule_based_comparable,2821720.8359069824,704.0
13,comp_730d_nearest_distance,rule_based_comparable,978861.9354400635,852.0
13,comp_730d_nearest_price,rule_based_comparable,2471828.2640838623,1002.0
13,comp_730d_std_price,rule_based_comparable,1560626.924835205,1308.0
13,comp_730d_weighted_mean_price,rule_based_comparable,115308847.38944244,732.0
13,district,location_time,477727.0899505615,385.0
13,district_count_180d,time_aware_market,1205170.7424240112,995.0
13,district_median_price_180d,time_aware_market,1238100.6009521484,819.0
13,district_median_price_365d,time_aware_market,1625719.1154327393,920.0
13,district_price_change_180_365,time_aware_market,1041252.9072875977,1028.0
13,district_type_count_180d,time_aware_market,913715.9550628662,770.0
13,district_type_median_price_180d,time_aware_market,989460.7671279907,634.0
13,district_type_median_price_365d,time_aware_market,1136958.023979187,734.0
13,district_type_price_change_180_365,time_aware_market,909283.8341369629,958.0
13,emb_1095d_count,embedding_reranker_comparable,0.0,0.0
13,emb_1095d_max_reranker_score,embedding_reranker_comparable,1240406.1479110718,964.0
13,emb_1095d_max_similarity,embedding_reranker_comparable,757560.0450744629,684.0
13,emb_1095d_mean_price,embedding_reranker_comparable,988154.4404602051,533.0
13,emb_1095d_mean_reranker_score,embedding_reranker_comparable,817033.8132095337,745.0
13,emb_1095d_mean_similarity,embedding_reranker_comparable,550580.527633667,552.0
13,emb_1095d_median_age_diff,embedding_reranker_comparable,1344034.799911499,1082.0
13,emb_1095d_median_area_diff_pct,embedding_reranker_comparable,1017308.6790618896,956.0
13,emb_1095d_median_days_diff,embedding_reranker_comparable,1022870.356918335,1023.0
13,emb_1095d_median_price,embedding_reranker_comparable,759762.475769043,756.0
13,emb_1095d_median_similarity,embedding_reranker_comparable,552323.1748504639,575.0
13,emb_1095d_nearest_price,embedding_reranker_comparable,1343536.3937530518,1011.0
13,emb_1095d_std_price,embedding_reranker_comparable,1289207.794998169,1150.0
13,emb_1095d_weighted_mean_price,embedding_reranker_comparable,27634554.047439575,972.0
13,emb_730d_count,embedding_reranker_comparable,0.0,0.0
13,emb_730d_max_reranker_score,embedding_reranker_comparable,1054337.573348999,827.0
13,emb_730d_max_similarity,embedding_reranker_comparable,603961.4058074951,621.0
13,emb_730d_mean_price,embedding_reranker_comparable,705681.7820892334,529.0
13,emb_730d_mean_reranker_score,embedding_reranker_comparable,810786.9410705566,714.0
13,emb_730d_mean_similarity,embedding_reranker_comparable,545365.2642974854,557.0
13,emb_730d_median_age_diff,embedding_reranker_comparable,1413027.647567749,1128.0
13,emb_730d_median_area_diff_pct,embedding_reranker_comparable,1042757.3573608398,970.0
13,emb_730d_median_days_diff,embedding_reranker_comparable,1041285.8690872192,1109.0
13,emb_730d_median_price,embedding_reranker_comparable,686295.4682846069,620.0
13,emb_730d_median_similarity,embedding_reranker_comparable,672425.6977539062,623.0
13,emb_730d_nearest_price,embedding_reranker_comparable,1254255.4288787842,902.0
13,emb_730d_std_price,embedding_reranker_comparable,1500963.7048187256,1212.0
13,emb_730d_weighted_mean_price,embedding_reranker_comparable,28508032.970352173,808.0
13,floor,basic_housing,3242855.227836609,901.0
13,floor_ratio,basic_housing,861228.8578491211,743.0
13,has_elevator,basic_housing,91106.06405639648,31.0
13,has_management,basic_housing,104024.70761108398,65.0
13,has_parking,basic_housing,661594.8846130371,148.0
13,is_basement,basic_housing,0.0,0.0
13,land_area_m2,basic_housing,2558762.222137451,1838.0
13,living_rooms,basic_housing,557359.1910552979,298.0
13,main_building_area_m2,basic_housing,1823870.3220214844,1351.0
13,main_building_area_ping,basic_housing,429567.12928009033,314.0
13,main_use_missing,note_or_quality_flags,145517.18884277344,64.0
13,material,location_time,740236.7574310303,245.0
13,multi_floor,basic_housing,233790.99592590332,106.0
13,parking_area_m2,basic_housing,1993996.7940368652,1003.0
13,physical_condition_flag,note_or_quality_flags,436711.1501464844,207.0
13,renovation_flag,note_or_quality_flags,41923.56203460693,51.0
13,rooms,basic_housing,989358.9739685059,420.0
13,total_floor,basic_housing,1417262.3630599976,847.0
13,trade_month,location_time,237154.30172729492,266.0
13,trade_quarter,location_time,145397.2811279297,156.0
13,trade_year,location_time,199316.72470092773,153.0
13,trade_yq,location_time,295573.8961791992,250.0
14,auxiliary_area_m2,basic_housing,1579257.7160339355,1058.0
14,balcony_area_m2,basic_housing,1494507.6044921875,1209.0
14,bathrooms,basic_housing,326626.9240722656,228.0
14,broad_note_flag,note_or_quality_flags,134125.07426452637,91.0
14,building_age,basic_housing,4842439.979980469,2355.0
14,building_age_missing,basic_housing,73330.6650390625,26.0
14,building_area_m2,basic_housing,2205619.130104065,1441.0
14,building_area_ping,basic_housing,428869.37701416016,291.0
14,building_type,location_time,84976.19199371338,91.0
14,comp_365d_count,rule_based_comparable,0.0,0.0
14,comp_365d_mean_price,rule_based_comparable,801709.3053894043,505.0
14,comp_365d_median_age_diff,rule_based_comparable,1139701.8647766113,1046.0
14,comp_365d_median_area_diff_pct,rule_based_comparable,784734.12059021,808.0
14,comp_365d_median_days_diff,rule_based_comparable,887350.4681243896,914.0
14,comp_365d_median_distance,rule_based_comparable,771757.804107666,771.0
14,comp_365d_median_price,rule_based_comparable,742626.9446563721,620.0
14,comp_365d_nearest_distance,rule_based_comparable,854389.6095123291,834.0
14,comp_365d_nearest_price,rule_based_comparable,1146524.8320541382,924.0
14,comp_365d_std_price,rule_based_comparable,1311022.4396514893,1085.0
14,comp_365d_weighted_mean_price,rule_based_comparable,18673892.13534546,519.0
14,comp_730d_count,rule_based_comparable,0.0,0.0
14,comp_730d_mean_price,rule_based_comparable,46591655.16718292,590.0
14,comp_730d_median_age_diff,rule_based_comparable,1382519.6992874146,1129.0
14,comp_730d_median_area_diff_pct,rule_based_comparable,1005175.5724487305,893.0
14,comp_730d_median_days_diff,rule_based_comparable,958364.9821929932,968.0
14,comp_730d_median_distance,rule_based_comparable,778979.2592926025,690.0
14,comp_730d_median_price,rule_based_comparable,2078625.166999817,569.0
14,comp_730d_nearest_distance,rule_based_comparable,967237.3489685059,876.0
14,comp_730d_nearest_price,rule_based_comparable,2599319.8350372314,954.0
14,comp_730d_std_price,rule_based_comparable,1566744.2013015747,1239.0
14,comp_730d_weighted_mean_price,rule_based_comparable,114251669.02462006,739.0
14,district,location_time,552978.6672515869,400.0
14,district_count_180d,time_aware_market,1179354.8145980835,947.0
14,district_median_price_180d,time_aware_market,1301061.4235839844,866.0
14,district_median_price_365d,time_aware_market,1443440.740371704,855.0
14,district_price_change_180_365,time_aware_market,1068845.6328277588,982.0
14,district_type_count_180d,time_aware_market,854563.6783447266,761.0
14,district_type_median_price_180d,time_aware_market,1017877.5740127563,696.0
14,district_type_median_price_365d,time_aware_market,879238.173500061,645.0
14,district_type_price_change_180_365,time_aware_market,968331.1328125,1022.0
14,emb_1095d_count,embedding_reranker_comparable,0.0,0.0
14,emb_1095d_max_reranker_score,embedding_reranker_comparable,1218314.8404922485,991.0
14,emb_1095d_max_similarity,embedding_reranker_comparable,795148.5054473877,724.0
14,emb_1095d_mean_price,embedding_reranker_comparable,1096486.9794006348,553.0
14,emb_1095d_mean_reranker_score,embedding_reranker_comparable,920815.0477523804,807.0
14,emb_1095d_mean_similarity,embedding_reranker_comparable,584780.5179443359,564.0
14,emb_1095d_median_age_diff,embedding_reranker_comparable,1450489.293258667,1141.0
14,emb_1095d_median_area_diff_pct,embedding_reranker_comparable,1032581.8222351074,978.0
14,emb_1095d_median_days_diff,embedding_reranker_comparable,1109239.1832199097,1067.0
14,emb_1095d_median_price,embedding_reranker_comparable,735230.0585021973,678.0
14,emb_1095d_median_similarity,embedding_reranker_comparable,577421.5612335205,587.0
14,emb_1095d_nearest_price,embedding_reranker_comparable,1168809.538383484,961.0
14,emb_1095d_std_price,embedding_reranker_comparable,1232722.529220581,1182.0
14,emb_1095d_weighted_mean_price,embedding_reranker_comparable,28055924.654678345,1019.0
14,emb_730d_count,embedding_reranker_comparable,0.0,0.0
14,emb_730d_max_reranker_score,embedding_reranker_comparable,985882.7593765259,818.0
14,emb_730d_max_similarity,embedding_reranker_comparable,677016.0717926025,677.0
14,emb_730d_mean_price,embedding_reranker_comparable,660186.4238204956,547.0
14,emb_730d_mean_reranker_score,embedding_reranker_comparable,717853.8294219971,700.0
14,emb_730d_mean_similarity,embedding_reranker_comparable,584338.6522064209,593.0
14,emb_730d_median_age_diff,embedding_reranker_comparable,1540789.0992584229,1164.0
14,emb_730d_median_area_diff_pct,embedding_reranker_comparable,1076355.660522461,1005.0
14,emb_730d_median_days_diff,embedding_reranker_comparable,1036461.3112411499,1053.0
14,emb_730d_median_price,embedding_reranker_comparable,730176.236831665,684.0
14,emb_730d_median_similarity,embedding_reranker_comparable,648254.8474884033,632.0
14,emb_730d_nearest_price,embedding_reranker_comparable,1225874.6844024658,957.0
14,emb_730d_std_price,embedding_reranker_comparable,1412063.9510498047,1212.0
14,emb_730d_weighted_mean_price,embedding_reranker_comparable,25625570.70677185,832.0
14,floor,basic_housing,3169369.530433655,897.0
14,floor_ratio,basic_housing,877976.8477096558,710.0
14,has_elevator,basic_housing,72113.97079467773,25.0
14,has_management,basic_housing,104228.37088012695,74.0
14,has_parking,basic_housing,653723.8157958984,156.0
14,is_basement,basic_housing,0.0,0.0
14,land_area_m2,basic_housing,2574143.9359283447,1811.0
14,living_rooms,basic_housing,525544.5126419067,300.0
14,main_building_area_m2,basic_housing,1762961.2854309082,1298.0
14,main_building_area_ping,basic_housing,362073.28495025635,280.0
14,main_use_missing,note_or_quality_flags,214721.59259033203,87.0
14,material,location_time,722000.9391021729,249.0
14,multi_floor,basic_housing,215996.26202392578,119.0
14,parking_area_m2,basic_housing,1859366.591506958,905.0
14,physical_condition_flag,note_or_quality_flags,483616.40047454834,223.0
14,renovation_flag,note_or_quality_flags,30398.01636505127,48.0
14,rooms,basic_housing,796523.7957763672,377.0
14,total_floor,basic_housing,1401077.3116073608,878.0
14,trade_month,location_time,234257.1516265869,274.0
14,trade_quarter,location_time,137997.5039215088,134.0
14,trade_year,location_time,172798.53414916992,162.0
14,trade_yq,location_time,256525.8730316162,230.0
15,auxiliary_area_m2,basic_housing,1727689.757965088,1031.0
15,balcony_area_m2,basic_housing,1484052.3342819214,1203.0
15,bathrooms,basic_housing,339272.6721572876,243.0
15,broad_note_flag,note_or_quality_flags,156062.60162353516,91.0
15,building_age,basic_housing,4992110.269592285,2359.0
15,building_age_missing,basic_housing,93976.99526977539,43.0
15,building_area_m2,basic_housing,2258286.2441711426,1458.0
15,building_area_ping,basic_housing,592518.9308013916,382.0
15,building_type,location_time,103515.9935760498,101.0
15,comp_365d_count,rule_based_comparable,0.0,0.0
15,comp_365d_mean_price,rule_based_comparable,990651.7370834351,493.0
